"gene","symbol","outcome","nsnp","b","se","pval","q","method","ok","note"
"ENSG00000174953","DHX36","cad",1,-0.192424072367907,0.0301103682922887,1.65209087423814e-10,8.65872627837311e-08,"Wald ratio",TRUE,"lead rs355764 (cis p=5.4e-310)"
"ENSG00000175220","ARHGAP1","cad",1,0.422413730112309,0.113425909011639,0.000195983759563161,0.0095550221647488,"Wald ratio",TRUE,"lead rs72910085 (cis p=8.9e-41)"
"ENSG00000175305","CCNE2","cad",1,-0.36830204778157,0.110110921501706,0.000823337352043429,0.0275227235563493,"Wald ratio",TRUE,"lead rs2515226 (cis p=6.9e-21)"
"ENSG00000175445","LPL","cad",1,-0.212651654467808,0.0290674923373262,2.55872550000055e-13,4.17214407916756e-10,"Wald ratio",TRUE,"lead rs10096633 (cis p=3.3e-310)"
"ENSG00000175489","LRRC25","cad",1,0.0845634154811626,0.0211408538702906,6.33424836662398e-05,0.00409493809604436,"Wald ratio",TRUE,"lead rs1059519 (cis p=3.3e-310)"
"ENSG00000175602","CCDC85B","cad",1,0.624878011748656,0.192670720289169,0.00118177271632596,0.0350353830547139,"Wald ratio",TRUE,"lead rs7938011 (cis p=8.9e-12)"
"ENSG00000175906","ARL4D","cad",1,0.222503908317858,0.0702643921003761,0.00154196956893996,0.0421385538625584,"Wald ratio",TRUE,"lead rs12944058 (cis p=5.5e-51)"
"ENSG00000176422","SPRYD4","cad",1,-0.0611290196361432,0.0180941898122984,0.000729146776228633,0.0251179083125709,"Wald ratio",TRUE,"lead rs1043011 (cis p=3.3e-310)"
"ENSG00000176563","CNTD1","cad",1,1.34470723104855,0.424950769985041,0.0015541183352935,0.0423916107257103,"Wald ratio",TRUE,"lead rs78645838 (cis p=1.2e-06)"
"ENSG00000176761","ZNF285B","cad",1,0.57037813133682,0.156797175546775,0.000275103686287801,0.0123083737691265,"Wald ratio",TRUE,"lead rs11670713 (cis p=4.5e-08)"
"ENSG00000176927","EFCAB5","cad",1,-0.217098823337815,0.0547636671482777,7.36160402249551e-05,0.00465653185474662,"Wald ratio",TRUE,"lead rs3936006 (cis p=5.1e-74)"
"ENSG00000176973","FAM89B","cad",1,-0.293444602984599,0.0767770801600502,0.000132355489786537,0.00723825800056517,"Wald ratio",TRUE,"lead rs11227226 (cis p=8.7e-163)"
"ENSG00000177051","FBXO46","cad",1,-0.63751884430473,0.166020532371023,0.00012303431036651,0.00694434040241746,"Wald ratio",TRUE,"lead rs8101428 (cis p=1.4e-15)"
"ENSG00000177191","B3GNT8","cad",1,0.340034784237226,0.0955335822380779,0.000371813388378136,0.0152412331688524,"Wald ratio",TRUE,"lead rs11879090 (cis p=7.9e-28)"
"ENSG00000177374","HIC1","cad",1,-0.649106402164931,0.128932093580706,4.79140797228553e-07,8.54686884381246e-05,"Wald ratio",TRUE,"lead rs9901806 (cis p=2.9e-15)"
"ENSG00000177868","CCDC23","cad",1,-0.0932051059688589,0.0263114892447975,0.000396544496089645,0.0161646957780987,"Wald ratio",TRUE,"lead rs1002701 (cis p=3.3e-310)"
"ENSG00000177917","ARL6IP6","cad",1,0.262393792365183,0.0799168910756903,0.0010258728518487,0.0322370109226546,"Wald ratio",TRUE,"lead rs4664606 (cis p=2.7e-34)"
"ENSG00000177963","RIC8A","cad",1,-0.168175197002956,0.0414067719893643,4.87503845110966e-05,0.0033408146995569,"Wald ratio",TRUE,"lead rs6598075 (cis p=2.4e-171)"
"ENSG00000178904","DPY19L3","cad",1,0.17923962904745,0.0527573247762304,0.000680205221937729,0.0239952202690773,"Wald ratio",TRUE,"lead rs2868085 (cis p=3.2e-150)"
"ENSG00000179195","ZNF664","cad",1,0.199372950631207,0.0509037320760528,8.97817529863383e-05,0.00542200504145891,"Wald ratio",TRUE,"lead rs7958691 (cis p=9.8e-97)"
"ENSG00000179295","PTPN11","cad",1,-0.396583247288328,0.0875704124722958,5.93376845198579e-06,0.000626460805992025,"Wald ratio",TRUE,"lead rs12425405 (cis p=1.7e-26)"
"ENSG00000179818","PCBP1-AS1","cad",1,-0.109894113228447,0.0343212846118874,0.00136513446772738,0.0383780619040216,"Wald ratio",TRUE,"lead rs56866287 (cis p=3.6e-213)"
"ENSG00000179981","TSHZ1","cad",1,-0.168448463939831,0.0450230917442866,0.000183013060156927,0.0091662684566652,"Wald ratio",TRUE,"lead rs9240 (cis p=1.2e-113)"
"ENSG00000180530","NRIP1","cad",1,-0.288054348235765,0.0534140513284862,6.93460843452151e-08,1.56562121194774e-05,"Wald ratio",TRUE,"lead rs2823165 (cis p=1.1e-77)"
"ENSG00000180846","CSNK1G2-AS1","cad",1,-0.398974695590101,0.123394235749516,0.00122354706497241,0.0354152922652271,"Wald ratio",TRUE,"lead rs2074882 (cis p=6.9e-10)"
"ENSG00000181019","NQO1","cad",1,0.178198632655128,0.0468053370581506,0.000140532651306554,0.00755427347224794,"Wald ratio",TRUE,"lead rs2917667 (cis p=9.2e-200)"
"ENSG00000181264","TMEM136","cad",1,0.729149092009567,0.174754741060144,3.01389645416632e-05,0.00226815028025082,"Wald ratio",TRUE,"lead rs4245213 (cis p=1e-08)"
"ENSG00000181444","ZNF467","cad",1,-0.0805583721269747,0.0246150581499089,0.00106515200257233,0.0328384572221616,"Wald ratio",TRUE,"lead rs1635779 (cis p=3.3e-310)"
"ENSG00000182179","UBA7","cad",1,-0.0634656741753126,0.0178204109753341,0.000368877672839447,0.015205842272244,"Wald ratio",TRUE,"lead rs10049087 (cis p=3.3e-310)"
"ENSG00000182379","NXPH4","cad",1,-0.715124140407164,0.207726536023033,0.000576101920072942,0.0212590392282642,"Wald ratio",TRUE,"lead rs1800176 (cis p=1.4e-06)"
"ENSG00000182511","FES","cad",1,-0.246180229924215,0.0241598195187893,2.20545088848452e-24,1.61824958942551e-20,"Wald ratio",TRUE,"lead rs11539637 (cis p=3.3e-310)"
"ENSG00000182923","CEP63","cad",1,-0.0387007193994458,0.0116102158198337,0.000858120666393674,0.0279842683985049,"Wald ratio",TRUE,"lead rs10804632 (cis p=3.3e-310)"
"ENSG00000182934","SRPR","cad",1,-0.377588772268468,0.103792174367636,0.000274836990562891,0.0123083737691265,"Wald ratio",TRUE,"lead rs512577 (cis p=2.6e-23)"
"ENSG00000183049","CAMK1D","cad",1,0.113589228167576,0.022312169818631,3.56350857194922e-07,6.70442157607112e-05,"Wald ratio",TRUE,"lead rs10508438 (cis p=3.3e-310)"
"ENSG00000183066","WBP2NL","cad",1,0.320192373720659,0.0949852974673726,0.000749046281906751,0.0255633818301897,"Wald ratio",TRUE,"lead rs1062753 (cis p=2.4e-30)"
"ENSG00000183784","C9orf66","cad",1,-0.182206529411687,0.0480822785947508,0.000150966802500765,0.00794063737168001,"Wald ratio",TRUE,"lead rs573246 (cis p=1.7e-98)"
"ENSG00000184752","NDUFA12","cad",1,0.107505191105622,0.0228399307110846,2.51516460117976e-06,0.000312796953578923,"Wald ratio",TRUE,"lead rs10735328 (cis p=3.3e-310)"
"ENSG00000184897","H1FX","cad",1,-0.234998457251863,0.0719383032403661,0.00108821730493428,0.0333394341334251,"Wald ratio",TRUE,"lead rs9816623 (cis p=5.7e-42)"
"ENSG00000185019","UBOX5","cad",1,-0.122685186589278,0.0330306271586518,0.000203778459561511,0.00974087587643379,"Wald ratio",TRUE,"lead rs2422859 (cis p=4.7e-200)"
"ENSG00000185090","MANEAL","cad",1,0.570414741336897,0.149027274763694,0.000129406067643487,0.00713922572431642,"Wald ratio",TRUE,"lead rs4585948 (cis p=7.4e-12)"
"ENSG00000185236","RAB11B","cad",1,0.544775566994484,0.138542062296011,8.41708028005167e-05,0.00512533830330947,"Wald ratio",TRUE,"lead rs1136888 (cis p=3.8e-14)"
"ENSG00000185482","STAC3","cad",1,-0.33977592590535,0.0937843053403908,0.000291261216976326,0.012874272166047,"Wald ratio",TRUE,"lead rs7976512 (cis p=6.8e-31)"
"ENSG00000185614","FAM212A","cad",1,-0.249310878811228,0.0587219838522315,2.17995603550709e-05,0.00180739292774388,"Wald ratio",TRUE,"lead rs2352974 (cis p=6.9e-54)"
"ENSG00000185627","PSMD13","cad",1,-0.1019555901754,0.027133342546679,0.000171567433840786,0.00871194495368003,"Wald ratio",TRUE,"lead rs10400248 (cis p=3.3e-310)"
"ENSG00000186409","CCDC30","cad",1,0.35540783357617,0.0936984288518995,0.000148776139096564,0.00788191278426741,"Wald ratio",TRUE,"lead rs55861965 (cis p=6e-28)"
"ENSG00000186577","C6orf1","cad",1,0.548558026463463,0.171686099885511,0.00139771766462547,0.0388018944225913,"Wald ratio",TRUE,"lead rs56274948 (cis p=4.1e-17)"
"ENSG00000187098","MITF","cad",1,-0.492424468312668,0.133034029745761,0.000214334961376158,0.0100441973890836,"Wald ratio",TRUE,"lead rs56386221 (cis p=1.2e-18)"
"ENSG00000187535","IFT140","cad",1,0.254000922227117,0.0773046285039053,0.00101724135032865,0.0321032619700494,"Wald ratio",TRUE,"lead rs8060906 (cis p=3.1e-58)"
"ENSG00000187860","CCDC157","cad",1,-0.365186235560869,0.0823820800760209,9.3001684993093e-06,0.000874871620047205,"Wald ratio",TRUE,"lead rs4820005 (cis p=5.3e-40)"
"ENSG00000187942","LDLRAD2","cad",1,1.46947683431988,0.370970867487616,7.45849536905671e-05,0.00469757165411619,"Wald ratio",TRUE,"lead rs80283869 (cis p=8.9e-07)"
"ENSG00000188277","C15orf62","cad",1,0.924168343539224,0.206578806202885,7.68832631050687e-06,0.000767525092562509,"Wald ratio",TRUE,"lead rs17716350 (cis p=6.6e-11)"
"ENSG00000188761","BCL2L15","cad",1,0.315534402758628,0.0859267793226621,0.00024053618083824,0.0110308389181286,"Wald ratio",TRUE,"lead rs1217393 (cis p=7e-31)"
"ENSG00000188878","FBF1","cad",1,0.305965275773478,0.0791752248712069,0.000111359508128913,0.00643386134563699,"Wald ratio",TRUE,"lead rs1135640 (cis p=9.2e-13)"
"ENSG00000196118","C16orf93","cad",1,-0.249934473212823,0.0731033637065175,0.000628704575774501,0.0226688934876924,"Wald ratio",TRUE,"lead rs72793372 (cis p=8.8e-60)"
"ENSG00000196155","PLEKHG4","cad",1,0.647274096368982,0.208444200525604,0.00190109802493486,0.048688679783454,"Wald ratio",TRUE,"lead rs1152083 (cis p=8.4e-16)"
"ENSG00000196387","ZNF140","cad",1,0.348101183921999,0.107319732592553,0.00118033620535207,0.0350353830547139,"Wald ratio",TRUE,"lead rs11147235 (cis p=6.7e-38)"
"ENSG00000196449","YRDC","cad",1,0.236127540077141,0.0616909789390729,0.000129406067643487,0.00713922572431642,"Wald ratio",TRUE,"lead rs9701812 (cis p=8.2e-52)"
"ENSG00000196821","C6orf106","cad",1,0.242204302524552,0.0410364564129997,3.58742698043695e-09,1.22431374274214e-06,"Wald ratio",TRUE,"lead rs112563428 (cis p=3.3e-310)"
"ENSG00000196914","ARHGEF12","cad",1,0.744621290286039,0.184796524596535,5.59165988721475e-05,0.00367971340111554,"Wald ratio",TRUE,"lead rs7110955 (cis p=5.8e-11)"
"ENSG00000196968","FUT11","cad",1,0.265370843328282,0.0712250748326991,0.000194691756392518,0.0095550221647488,"Wald ratio",TRUE,"lead rs2271271 (cis p=9.2e-46)"
"ENSG00000197093","GAL3ST4","cad",1,0.136548377617002,0.0408368979789165,0.00082654184604294,0.0275670490697276,"Wald ratio",TRUE,"lead rs11764176 (cis p=3e-171)"
"ENSG00000197136","PCNXL3","cad",1,0.21809830282241,0.0535844968141267,4.69777471449456e-05,0.00328284971120036,"Wald ratio",TRUE,"lead rs1144789 (cis p=2.2e-66)"
"ENSG00000197256","KANK2","cad",1,-0.588056864030591,0.132285003439774,8.7737398809142e-06,0.000836069043846857,"Wald ratio",TRUE,"lead rs147762096 (cis p=1.5e-56)"
"ENSG00000197520","FAM177B","cad",1,0.205933480724106,0.0302327875956667,9.65230584739099e-12,9.78679216941369e-09,"Wald ratio",TRUE,"lead rs17163484 (cis p=3.3e-310)"
"ENSG00000197536","C5orf56","cad",1,0.371837660066517,0.101410270927232,0.000245732779930304,0.0111991569735317,"Wald ratio",TRUE,"lead rs7713065 (cis p=4.9e-24)"
"ENSG00000197723","HSPB9","cad",1,-0.572151556912153,0.124161921441347,4.06349383409794e-06,0.000473268031868153,"Wald ratio",TRUE,"lead rs11079035 (cis p=6.5e-11)"
"ENSG00000197815","AC122129.1","cad",1,-0.455387360721968,0.0879070538102532,2.21496236647692e-07,4.64351038972126e-05,"Wald ratio",TRUE,"lead rs8080334 (cis p=2.7e-06)"
"ENSG00000198182","ZNF607","cad",1,0.255639989423243,0.0680910252202097,0.000173766932136793,0.00879320596243946,"Wald ratio",TRUE,"lead rs6508739 (cis p=6.9e-50)"
"ENSG00000198208","RPS6KL1","cad",1,0.139012171660413,0.0400083811120212,0.000511660882001406,0.0194021277606476,"Wald ratio",TRUE,"lead rs11159109 (cis p=7.3e-152)"
"ENSG00000198270","TMEM116","cad",1,-0.144647161761283,0.0282332695416409,3.00253722891334e-07,5.87496451124043e-05,"Wald ratio",TRUE,"lead rs1016078 (cis p=3.3e-310)"
"ENSG00000198324","FAM109A","cad",1,-0.43402693717075,0.0651040405756126,2.61678493721062e-11,1.74551449788935e-08,"Wald ratio",TRUE,"lead rs11065884 (cis p=9.1e-60)"
"ENSG00000198353","HOXC4","cad",1,-0.441811174830815,0.0672524409890458,5.05033327997372e-11,3.22233221233106e-08,"Wald ratio",TRUE,"lead rs1133773 (cis p=9.2e-63)"
"ENSG00000198380","GFPT1","cad",1,0.0853392668054438,0.0220967744406953,0.00011243081580922,0.00644500867968868,"Wald ratio",TRUE,"lead rs10164798 (cis p=3.3e-310)"
"ENSG00000198700","IPO9","cad",1,-0.29419288831827,0.0621534271094938,2.20862328884721e-06,0.000283497984959229,"Wald ratio",TRUE,"lead rs2494115 (cis p=6.1e-66)"
"ENSG00000198720","ANKRD13B","cad",1,0.826579439641376,0.184416129959829,7.38972466987232e-06,0.000753084788405391,"Wald ratio",TRUE,"lead rs3097118 (cis p=7.3e-07)"
"ENSG00000198901","PRC1","cad",1,0.742665271781705,0.178870974549549,3.29638757100758e-05,0.00241872438022681,"Wald ratio",TRUE,"lead rs113028686 (cis p=1.5e-70)"
"ENSG00000200127","Y_RNA","cad",1,-0.498876678024378,0.125607904680722,7.13621180303677e-05,0.00453350251989457,"Wald ratio",TRUE,"lead rs80089390 (cis p=1.8e-07)"
"ENSG00000202533","Y_RNA","cad",1,0.132534728172541,0.0374425465240812,0.000400608615062171,0.0162851286039816,"Wald ratio",TRUE,"lead rs2548992 (cis p=9.5e-36)"
"ENSG00000203288","RP11-98D18.9","cad",1,0.263067649909633,0.044998413800332,5.03068811238537e-09,1.64056328998345e-06,"Wald ratio",TRUE,"lead rs11204884 (cis p=4.7e-35)"
"ENSG00000203606","AC004832.1","cad",1,0.578890208347101,0.177267814996242,0.0010922278696395,0.0333925916394992,"Wald ratio",TRUE,"lead rs4820013 (cis p=1e-06)"
"ENSG00000203804","C1orf138","cad",1,-0.584352325112654,0.130910098807705,8.0530716150531e-06,0.000787858839672695,"Wald ratio",TRUE,"lead rs4970966 (cis p=3.1e-17)"
"ENSG00000204160","ZDHHC18","cad",1,0.126229966206323,0.0376805869272607,0.000808115603728043,0.0271375205599749,"Wald ratio",TRUE,"lead rs10493037 (cis p=3.3e-310)"
"ENSG00000204277","RP11-219G17.4","cad",1,-0.115357482386842,0.0358767289719845,0.00130269853374779,0.0371928034683828,"Wald ratio",TRUE,"lead rs11657271 (cis p=9e-64)"
"ENSG00000204421","LY6G6C","cad",1,-0.494118928884655,0.126868373632547,9.83053974484998e-05,0.00586435653478347,"Wald ratio",TRUE,"lead rs3117572 (cis p=9.5e-10)"
"ENSG00000204439","C6orf47","cad",1,-1.4139744169438,0.357322054823342,7.58515721081567e-05,0.00473668859866893,"Wald ratio",TRUE,"lead rs148571474 (cis p=5.7e-09)"
"ENSG00000204650","CRHR1-IT1","cad",1,0.0393737915894363,0.0114513417770074,0.000585257366147784,0.0212590392282642,"Wald ratio",TRUE,"lead rs10445362 (cis p=3.3e-310)"
"ENSG00000204842","ATXN2","cad",1,0.662102009625882,0.20461461521966,0.00121281499269555,0.0353823235354298,"Wald ratio",TRUE,"lead rs117532831 (cis p=6.2e-18)"
"ENSG00000205517","RGL3","cad",1,0.144770675129871,0.033360199051666,1.42727594883778e-05,0.00125193215540617,"Wald ratio",TRUE,"lead rs10413578 (cis p=7.6e-143)"
"ENSG00000205639","MFSD2B","cad",1,-0.961520963744026,0.248785144465237,0.000111150721204765,0.00643386134563699,"Wald ratio",TRUE,"lead rs17045981 (cis p=1.4e-07)"
"ENSG00000205643","CDPF1","cad",1,0.581481730048692,0.177887502942527,0.00107998047966973,0.033156304475216,"Wald ratio",TRUE,"lead rs45550937 (cis p=2e-16)"
"ENSG00000205869","KRTAP5-1","cad",1,-0.555368605959426,0.164453810502548,0.00073267948627816,0.0251216622923645,"Wald ratio",TRUE,"lead rs11035302 (cis p=1.6e-10)"
"ENSG00000211513","MIR320E","cad",1,0.11945462871165,0.0372444089519211,0.0013397923744228,0.0379564731557039,"Wald ratio",TRUE,"lead rs443081 (cis p=4.5e-64)"
"ENSG00000212293","SNORA16","cad",1,-0.0412195374053423,0.00943579771929522,1.25148040347495e-05,0.00112671625282177,"Wald ratio",TRUE,"lead rs1088550 (cis p=3.3e-310)"
"ENSG00000212541","U6","cad",1,-0.0920161824594986,0.0150435175683104,9.55529449970871e-10,3.89510963286737e-07,"Wald ratio",TRUE,"lead rs61776719 (cis p=4.3e-163)"
"ENSG00000212694","AC084018.1","cad",1,-0.0658886052588126,0.0211888466250807,0.00187347806985461,0.0484036807660499,"Wald ratio",TRUE,"lead rs1004390 (cis p=3.3e-310)"
"ENSG00000213071","LPAL2","cad",1,0.874437218973909,0.197571589224231,9.60294751681248e-06,0.000891919334235589,"Wald ratio",TRUE,"lead rs2481031 (cis p=1.2e-06)"
"ENSG00000213085","CCDC19","cad",1,0.222313298523997,0.0528890508585316,2.6294716027882e-05,0.00203092083004826,"Wald ratio",TRUE,"lead rs2789422 (cis p=5.9e-72)"
"ENSG00000213277","RP11-332O19.3","cad",1,-0.704412281638241,0.092935953199648,3.46767698679861e-14,8.48135996354494e-11,"Wald ratio",TRUE,"lead rs10509759 (cis p=1.6e-34)"
"ENSG00000213339","QTRT1","cad",1,-0.973678275472392,0.201336863741749,1.32434249199224e-06,0.000202445063229021,"Wald ratio",TRUE,"lead rs10410775 (cis p=7.3e-08)"
"ENSG00000213420","GPC2","cad",1,0.380901587902451,0.0971530365905037,8.8315972998444e-05,0.00535552439567011,"Wald ratio",TRUE,"lead rs34130487 (cis p=1e-30)"
"ENSG00000213445","SIPA1","cad",1,0.368467698268603,0.0885830272052396,3.18841056970285e-05,0.0023805663117602,"Wald ratio",TRUE,"lead rs732072 (cis p=1.4e-79)"
"ENSG00000214078","CPNE1","cad",1,-0.0868120792609597,0.0254648765832148,0.000651797551440285,0.0232728201152949,"Wald ratio",TRUE,"lead rs1001043 (cis p=3.3e-310)"
"ENSG00000214401","KANSL1-AS1","cad",1,0.0266994394386761,0.00776517561363888,0.000585257366147783,0.0212590392282642,"Wald ratio",TRUE,"lead rs10445362 (cis p=3.3e-310)"
"ENSG00000214425","LRRC37A4P","cad",1,-0.0260502111249891,0.00757635622360241,0.000585257366147783,0.0212590392282642,"Wald ratio",TRUE,"lead rs10445362 (cis p=3.3e-310)"
"ENSG00000214955","AP000318.2","cad",1,0.383148225644388,0.114539019835492,0.000822431981116504,0.0275227235563493,"Wald ratio",TRUE,"lead rs62228247 (cis p=8.1e-11)"
"ENSG00000215251","FASTKD5","cad",1,0.182714243586629,0.0458797880371712,6.82067146936005e-05,0.00437088881278859,"Wald ratio",TRUE,"lead rs8114052 (cis p=6.4e-91)"
"ENSG00000215717","TMEM167B","cad",1,0.363049891618095,0.100792827053002,0.00031584914988439,0.0137132730016374,"Wald ratio",TRUE,"lead rs17641032 (cis p=1.2e-61)"
"ENSG00000218537","AP000350.4","cad",1,-0.047137553088189,0.00988368048623317,1.8493071650576e-06,0.000253631613525425,"Wald ratio",TRUE,"lead rs1002286 (cis p=3.3e-310)"
"ENSG00000221535","AC027319.1","cad",1,-0.111228605202301,0.0353382547778142,0.00164650022698907,0.0440919540712858,"Wald ratio",TRUE,"lead rs2602708 (cis p=5.9e-30)"
"ENSG00000223496","EXOSC6","cad",1,-0.092505012629442,0.0249494847340819,0.000209156572129939,0.00983773300002198,"Wald ratio",TRUE,"lead rs10048088 (cis p=3.3e-310)"
"ENSG00000223768","LINC00205","cad",1,-0.0874732646759028,0.0269864327191615,0.0011895279103263,0.0351233844749265,"Wald ratio",TRUE,"lead rs4819053 (cis p=4.6e-85)"
"ENSG00000223991","AC104809.2","cad",1,-0.488239755009242,0.142099630189257,0.000590594510107361,0.0213999368785815,"Wald ratio",TRUE,"lead rs13414884 (cis p=1.6e-12)"
"ENSG00000224420","ADM5","cad",1,-0.354337819760869,0.108221403079674,0.0010596400502269,0.0328063665339236,"Wald ratio",TRUE,"lead rs10415880 (cis p=8.6e-20)"
"ENSG00000224607","IGKV1D-27","cad",1,0.223750040929877,0.0693625126882618,0.00125618274546358,0.0360753068291156,"Wald ratio",TRUE,"lead rs111626937 (cis p=1.5e-36)"
"ENSG00000224997","AL049840.1","cad",1,-0.0521630443039763,0.016029268822576,0.00113697267154864,0.0343926263176303,"Wald ratio",TRUE,"lead rs861534 (cis p=1.3e-245)"
"ENSG00000225450","RP3-508I15.14","cad",1,0.192989072850299,0.0589688833709248,0.00106515200257233,0.0328384572221616,"Wald ratio",TRUE,"lead rs5750609 (cis p=5.6e-84)"
"ENSG00000225603","RP11-325P15.1","cad",1,0.0326851118553789,0.0102772774390624,0.00147108506362403,0.0405031394159149,"Wald ratio",TRUE,"lead rs10900385 (cis p=3.3e-310)"
"ENSG00000226469","ADAM1B","cad",1,-0.165652789201774,0.0320760042751445,2.41232584562769e-07,4.91678913674811e-05,"Wald ratio",TRUE,"lead rs7134084 (cis p=2.2e-54)"
"ENSG00000227456","LINC00310","cad",1,-0.240071885669222,0.0590499396202522,4.79144348113723e-05,0.00331615113022134,"Wald ratio",TRUE,"lead rs2834404 (cis p=5.3e-19)"
"ENSG00000228302","RP11-186N15.3","cad",1,0.106443437441886,0.0215917293031584,8.23034940754153e-07,0.000131283019082252,"Wald ratio",TRUE,"lead rs10795944 (cis p=2.3e-85)"
"ENSG00000228638","FCF1P2","cad",1,0.0735446705223243,0.0163432601160721,6.79534624946012e-06,0.000697354588886907,"Wald ratio",TRUE,"lead rs4371540 (cis p=3.2e-174)"
"ENSG00000228672","PROB1","cad",1,0.267844045969104,0.0794110488049102,0.000743859976760323,0.0254455598110903,"Wald ratio",TRUE,"lead rs4074032 (cis p=3.8e-27)"
"ENSG00000228782","MRPL45P2","cad",1,0.082934393366093,0.0177050952129861,2.81041036458747e-06,0.000338055509019026,"Wald ratio",TRUE,"lead rs58512566 (cis p=1e-146)"
"ENSG00000228784","AC013400.2","cad",1,-0.152360965366845,0.0457082896100535,0.000858120666393676,0.0279842683985049,"Wald ratio",TRUE,"lead rs2276606 (cis p=4.6e-78)"
"ENSG00000229186","ADAM1A","cad",1,0.144194090422602,0.025088251233458,9.05861231280647e-09,2.76948199355073e-06,"Wald ratio",TRUE,"lead rs12423572 (cis p=2.7e-188)"
"ENSG00000229431","RP1-92O14.6","cad",1,-0.138224975820124,0.0417554614456626,0.000931811010301377,0.0301196620620544,"Wald ratio",TRUE,"lead rs839760 (cis p=5.1e-20)"
"ENSG00000229648","AC016753.7","cad",1,-0.111463768524309,0.017148272080663,8.03200116771833e-11,4.91123404734444e-08,"Wald ratio",TRUE,"lead rs72844419 (cis p=2.2e-191)"
"ENSG00000229759","MRPS18AP1","cad",1,-0.0429272493491053,0.0086450710494726,6.85182051032467e-07,0.000115575248263235,"Wald ratio",TRUE,"lead rs1045482 (cis p=3.3e-310)"
"ENSG00000230149","RP3-508I15.19","cad",1,0.387333968755649,0.117131921823014,0.000943621174176994,0.0303676331821215,"Wald ratio",TRUE,"lead rs12172202 (cis p=2.5e-08)"
"ENSG00000230373","GOLGA6L5","cad",1,-0.074772254697148,0.0210583084657274,0.000384172130814433,0.0157039721997265,"Wald ratio",TRUE,"lead rs1849287 (cis p=2.4e-130)"
"ENSG00000231050","RP1-140A9.1","cad",1,-0.0381741748014006,0.0117617727766477,0.0011719761537072,0.0348859027498036,"Wald ratio",TRUE,"lead rs6687065 (cis p=1.3e-223)"
"ENSG00000231125","AF129075.5","cad",1,-0.368171833076056,0.0948321388226204,0.000103450579671243,0.00609693677379715,"Wald ratio",TRUE,"lead rs2832258 (cis p=1e-07)"
"ENSG00000231445","TIMM8AP1","cad",1,0.871783838889194,0.2762087410342,0.00159811819901354,0.0431903951575022,"Wald ratio",TRUE,"lead rs114768389 (cis p=9.2e-07)"
"ENSG00000232677","LINC00665","cad",1,-0.0441198371056742,0.0141378483543044,0.00180428072691362,0.0469464887720874,"Wald ratio",TRUE,"lead rs2972544 (cis p=5.1e-191)"
"ENSG00000232810","TNF","cad",1,-0.117023552574689,0.0275909188997235,2.22150336074601e-05,0.00182645005115259,"Wald ratio",TRUE,"lead rs1121800 (cis p=2.2e-132)"
"ENSG00000233006","AC034220.3","cad",1,-0.0552693317263103,0.0163661613364317,0.00073267948627816,0.0251216622923645,"Wald ratio",TRUE,"lead rs272868 (cis p=3e-168)"
"ENSG00000233276","GPX1","cad",1,0.344090065641542,0.0748546809465811,4.29082196238376e-06,0.0004958095456534,"Wald ratio",TRUE,"lead rs11711485 (cis p=1.5e-36)"
"ENSG00000234171","AC108488.3","cad",1,-0.0368108680628436,0.0112273147591673,0.00104290677002275,0.0324251204450929,"Wald ratio",TRUE,"lead rs11123618 (cis p=3.3e-310)"
"ENSG00000234252","AC007308.6","cad",1,0.135080575361738,0.0383161247420315,0.000422805908520897,0.0169526685998475,"Wald ratio",TRUE,"lead rs4822471 (cis p=1.5e-27)"
"ENSG00000234292","RP11-213H15.1","cad",1,-0.347822555921246,0.108694548725389,0.0013742758758317,0.0384875925149431,"Wald ratio",TRUE,"lead rs76066993 (cis p=4.3e-42)"
"ENSG00000234389","AC007278.3","cad",1,0.0352467328781127,0.0100933825969141,0.000479304300056707,0.0186572695048599,"Wald ratio",TRUE,"lead rs10169192 (cis p=3.3e-310)"
"ENSG00000234608","MAPKAPK5-AS1","cad",1,-0.150754987120081,0.0265328777331342,1.33270298038454e-08,3.91148324742863e-06,"Wald ratio",TRUE,"lead rs1016079 (cis p=3.3e-310)"
"ENSG00000234694","RP1-92O14.3","cad",1,-0.102126158743112,0.0301272168292181,0.00069935848668759,0.0245528368233024,"Wald ratio",TRUE,"lead rs72669002 (cis p=1.2e-39)"
"ENSG00000234745","HLA-B","cad",1,-0.0457933422560628,0.0139560662113715,0.00103348096788007,0.0322629334162897,"Wald ratio",TRUE,"lead rs2596496 (cis p=3.3e-310)"
"ENSG00000235231","AP000351.10","cad",1,-0.0434387133514861,0.00910811731563419,1.84930716505761e-06,0.000253631613525425,"Wald ratio",TRUE,"lead rs1002286 (cis p=3.3e-310)"
"ENSG00000235750","KIAA0040","cad",1,0.0771572333778048,0.0168504302779114,4.67321758656176e-06,0.000531623783587549,"Wald ratio",TRUE,"lead rs1014554 (cis p=3.3e-310)"
"ENSG00000236493","EIF2S2P3","cad",1,-0.0702710242807533,0.0182897186484152,0.000121983497228174,0.00691161321167354,"Wald ratio",TRUE,"lead rs2185756 (cis p=6.3e-90)"
"ENSG00000236790","LINC00299","cad",1,0.461868428719999,0.132866260316712,0.000508590926981625,0.0193356783768273,"Wald ratio",TRUE,"lead rs7557740 (cis p=9e-13)"
